"","distid","intid","lunch","enrol","ptr","found","expp","revpp","avgsal","drop","choice","psa","year","staff","avgben","cpi","rexpp"
"193",7010,31,59.4599990844727,37,18.5,6435,7416,9066,45785,0,NA,0,1995,NA,NA,1.52400004863739,7810.1572265625
"194",7010,31,48.5699996948242,35,17.5,6588,8242,9518,48631,0,NA,0,1996,NA,NA,1.56900000572205,8431.109375
"195",7010,31,54.0499992370605,37,15.6000003814697,6743,7739,8137,41893,NA,4,NA,1997,NA,NA,1.60500001907349,7739
"196",7010,31,55.560001373291,27,12.5,6897,8659,9578,37103,NA,3,NA,1998,NA,NA,1.62999999523163,8526.193359375
"197",7040,31,34.7999992370605,871,NA,NA,4419,NA,31506,2,NA,NA,1992,100.5,7638,1.40299999713898,5055.2353515625
"198",7040,31,40.7000007629395,878,NA,NA,4447,NA,32056,4.19999980926514,NA,NA,1993,97.5,8288,1.44500005245209,4939.4013671875
"199",7040,31,37.2000007629395,847,NA,NA,4677,NA,30253,3.59999990463257,NA,NA,1994,102.800003051758,9881,1.48199999332428,5065.171875
"200",7040,31,37.9500007629395,879,21.5,4688,4914,5831,37267,7.03000020980835,NA,0,1995,NA,NA,1.52400004863739,5175.1767578125
"201",7040,31,38.5200004577637,856,20.5,4941,5503,6291,37979,5.5,NA,0,1996,NA,NA,1.56900000572205,5629.263671875
"202",7040,31,37.5900001525879,799,18.3999996185303,5194,6072,6800,36965,4.90000009536743,4,NA,1997,NA,NA,1.60500001907349,6072
"203",7040,31,34.1800003051758,820,18.8999996185303,5441,6492,6901,40267,3.40000009536743,11,NA,1998,NA,NA,1.62999999523163,6392.4296875
"204",8010,8,25,2171,NA,NA,3595,NA,25861,0.600000023841858,NA,NA,1992,103.099998474121,4371,1.40299999713898,4112.59814453125
"205",8010,8,26.7000007629395,2150,NA,NA,3819,NA,31781,5.19999980926514,NA,NA,1993,91.5999984741211,5744,1.44500005245209,4241.86474609375
"206",8010,8,30.8999996185303,2195,NA,NA,4229,NA,30904,5.80000019073486,NA,NA,1994,99.6999969482422,8059,1.48199999332428,4579.98974609375
"207",8010,8,29.4599990844727,2069,21.7999992370605,4740,5106,5424,47471,6.78999996185303,NA,0,1995,NA,NA,1.52400004863739,5377.3818359375
"208",8010,8,27.2900009155273,2096,20.6000003814697,4988,5440,5736,48529,2.59999990463257,NA,0,1996,NA,NA,1.56900000572205,5564.818359375
"209",8010,8,28.4300003051758,2123,20.7000007629395,5235,5446,5767,47109,2.09999990463257,21,NA,1997,NA,NA,1.60500001907349,5446
"210",8010,8,29.9300003051758,2177,21.3999996185303,5462,5676,6338,48667,4.69999980926514,23,NA,1998,NA,NA,1.62999999523163,5588.94482421875
"211",8030,8,18.3999996185303,3403,NA,NA,3794,NA,31289,1.89999997615814,NA,NA,1992,92.5,5815,1.40299999713898,4340.24951171875
"212",8030,8,20.1000003814697,3461,NA,NA,3932,NA,31773,2.90000009536743,NA,NA,1993,95.0999984741211,6123,1.44500005245209,4367.376953125
"213",8030,8,19.2999992370605,3435,NA,NA,4391,NA,33532,5.30000019073486,NA,NA,1994,96.0999984741211,8616,1.48199999332428,4755.43505859375
"214",8030,8,21.3500003814697,3358,21.7999992370605,4907,5020,5473,44584,8.4399995803833,NA,0,1995,NA,NA,1.52400004863739,5286.81103515625
"215",8030,8,21.2800006866455,3410,21.7999992370605,5137,5414,5680,46163,4.38000011444092,NA,0,1996,NA,NA,1.56900000572205,5538.2216796875
"216",8030,8,20.0599994659424,3411,19.7999992370605,5308,5748,5856,43747,5.40000009536743,0,NA,1997,NA,NA,1.60500001907349,5748
"217",8030,8,21.7600002288818,3380,18.8999996185303,5462,5871,6191,45768,5.30000019073486,0,NA,1998,NA,NA,1.62999999523163,5780.9541015625
"218",8050,41,15.6000003814697,2338,NA,NA,3840,NA,27020,4.59999990463257,NA,NA,1992,107.599998474121,4865,1.40299999713898,4392.87255859375
"219",8050,41,16,2363,NA,NA,3905,NA,29280,3,NA,NA,1993,102.099998474121,5535,1.44500005245209,4337.38720703125
"220",8050,41,16.6000003814697,2419,NA,NA,4475,NA,32835,0.800000011920929,NA,NA,1994,96.9000015258789,9362,1.48199999332428,4846.40673828125
"221",8050,41,17.6800003051758,2513,22.6000003814697,4832,4951,5369,43609,0.709999978542328,NA,0,1995,NA,NA,1.52400004863739,5214.1435546875
"222",8050,41,16.2199993133545,2558,22.2000007629395,5070,5380,5942,44057,1.9099999666214,NA,0,1996,NA,NA,1.56900000572205,5503.44189453125
"223",8050,41,15.9899997711182,2637,22.5,5306,5657,6194,47357,1,0,NA,1997,NA,NA,1.60500001907349,5657
"224",8050,41,14.8000001907349,2628,21.3999996185303,5462,5702,6271,48487,5.90000009536743,0,NA,1998,NA,NA,1.62999999523163,5614.5458984375
"225",9010,9,25.8999996185303,11294,NA,NA,3789,NA,31068,10.1000003814697,NA,NA,1992,86.1999969482422,6456,1.40299999713898,4334.52978515625
"226",9010,9,29,10971,NA,NA,3945,NA,31404,7,NA,NA,1993,91.3000030517578,6412,1.44500005245209,4381.81640625
"227",9010,9,36.2999992370605,10770,NA,NA,4412,NA,37868,7.19999980926514,NA,NA,1994,81,10700,1.48199999332428,4778.17822265625
"228",9010,9,38.9000015258789,10374,26.3999996185303,4434,5036,5302,46933,4.61999988555908,NA,0,1995,NA,NA,1.52400004863739,5303.6611328125
"229",9010,9,37.2700004577637,10298,26.2000007629395,4715,5552,5704,49818,3.91000008583069,NA,0,1996,NA,NA,1.56900000572205,5679.38818359375
"230",9010,9,32.5999984741211,10604,25.7999992370605,4997,5753,5863,49890,6.09999990463257,22,NA,1997,NA,NA,1.60500001907349,5753
"231",9010,9,34.9700012207031,10605,25.2000007629395,5276,6054,6424,53903,5.19999980926514,41,NA,1998,NA,NA,1.62999999523163,5961.1474609375
"232",9030,9,22.5,3136,NA,NA,3558,NA,29099,4.5,NA,NA,1992,82.3000030517578,5642,1.40299999713898,4070.27075195312
"233",9030,9,24.2000007629395,2910,NA,NA,3828,NA,32625,5.40000009536743,NA,NA,1993,86.4000015258789,6030,1.44500005245209,4251.861328125
"234",9030,9,25.7000007629395,2782,NA,NA,4509,NA,37517,3.59999990463257,NA,NA,1994,82.5,10338,1.48199999332428,4883.22900390625
"235",9030,9,24.9899997711182,2687,25,4584,5158,5451,44986,3.20000004768372,NA,0,1995,NA,NA,1.52400004863739,5432.1455078125
"236",9030,9,25.4300003051758,2646,25.7999992370605,4849,5383,5819,48375,8.18000030517578,NA,0,1996,NA,NA,1.56900000572205,5506.51025390625
"237",9030,9,23.4099998474121,2733,24.3999996185303,5114,5557,6391,45745,3.29999995231628,41,NA,1997,NA,NA,1.60500001907349,5557
"238",9030,9,22.7399997711182,2671,22.6000003814697,5374,5898,6698,44031,7.59999990463257,54,NA,1998,NA,NA,1.62999999523163,5807.5400390625
"239",9050,9,13.8999996185303,1794,NA,NA,4954,NA,36232,1.5,NA,NA,1992,101.199996948242,5993,1.40299999713898,5667.26318359375
"240",9050,9,14.1999998092651,1824,NA,NA,5044,NA,38273,0.699999988079071,NA,NA,1993,99,6637,1.44500005245209,5602.5048828125
"241",9050,9,15.8999996185303,1796,NA,NA,5739,NA,39438,2.90000009536743,NA,NA,1994,100.599998474121,11127,1.48199999332428,6215.31396484375
"242",9050,9,15.4300003051758,1804,20.8999996185303,5653,5795,6709,43906,3.55999994277954,NA,0,1995,NA,NA,1.52400004863739,6103.001953125
"243",9050,9,13.9700002670288,1765,21.2999992370605,5806,6841,7140,49777,-3.55999994277954,NA,0,1996,NA,NA,1.56900000572205,6997.9638671875
"244",9050,9,17.8700008392334,1833,22.6000003814697,5961,6467,7242,52657,6.30000019073486,106,102,1997,NA,NA,1.60500001907349,6467
"245",9050,9,14.5600004196167,1881,20.7999992370605,6115,6201,6980,49017,0.300000011920929,187,108,1998,NA,NA,1.62999999523163,6105.892578125
"246",9090,9,24.1000003814697,2514,NA,NA,3794,NA,28923,3.20000004768372,NA,NA,1992,97.5,5171,1.40299999713898,4340.24951171875
"247",9090,9,32.2999992370605,2482,NA,NA,4085,NA,29304,0.800000011920929,NA,NA,1993,101.900001525879,6312,1.44500005245209,4537.318359375
"248",9090,9,29.7000007629395,2476,NA,NA,4304,NA,30365,11.8000001907349,NA,NA,1994,97.6999969482422,8950,1.48199999332428,4661.21435546875
"249",9090,9,35.0499992370605,2261,23.2000007629395,4629,5061,5674,45136,3.79999995231628,NA,0,1995,NA,NA,1.52400004863739,5329.98974609375
"250",9090,9,31.1499996185303,2248,22.7000007629395,4889,5527,6145,42854,7.98999977111816,NA,0,1996,NA,NA,1.56900000572205,5653.814453125
"251",9090,9,32.9799995422363,2280,22.6000003814697,5149,6144,6320,51981,7.30000019073486,22,NA,1997,NA,NA,1.60500001907349,6144
"252",9090,9,30.8400001525879,2238,22.7000007629395,5403,6279,6707,47065,1.39999997615814,19,NA,1998,NA,NA,1.62999999523163,6182.6962890625
"253",10015,28,35.0999984741211,1677,NA,NA,3410,NA,26681,7.59999990463257,NA,NA,1992,93.5999984741211,5372,1.40299999713898,3900.96215820312
"254",10015,28,35.5999984741211,1698,NA,NA,3664,NA,29148,2.20000004768372,NA,NA,1993,91.0999984741211,6267,1.44500005245209,4069.70239257812
"255",10015,28,37.5,1775,NA,NA,3881,NA,29825,11.5,NA,NA,1994,91.0999984741211,8226,1.48199999332428,4203.107421875
"256",10015,28,39.2999992370605,1775,24.7000007629395,4200,4586,4831,39763,10.5299997329712,NA,0,1995,NA,NA,1.52400004863739,4829.744140625
"257",10015,28,38.6599998474121,1827,25.2000007629395,4506,4710,5167,39063,7.34000015258789,NA,0,1996,NA,NA,1.56900000572205,4818.06884765625
"258",10015,28,36.9900016784668,1862,24.6000003814697,4816,5024,5552,40200,3.59999990463257,0,NA,1997,NA,NA,1.60500001907349,5024
"259",10015,28,42.8699989318848,1908,24.2999992370605,5170,5113,5924,40083,3.90000009536743,0,NA,1998,NA,NA,1.62999999523163,5034.57958984375
"260",10025,28,32.7000007629395,556,NA,NA,4766,NA,30040,7.30000019073486,NA,NA,1992,113.599998474121,6469,1.40299999713898,5452.1953125
"261",10025,28,31.5,533,NA,NA,5403,NA,31845,6,NA,NA,1993,120.099998474121,7057,1.44500005245209,6001.255859375
"262",10025,28,32,544,NA,NA,5553,NA,41998,11.8999996185303,NA,NA,1994,88.3000030517578,12668,1.48199999332428,6013.87646484375
"263",10025,28,33.0400009155273,573,19.1000003814697,6173,5960,6557,43547,0.649999976158142,NA,0,1995,NA,NA,1.52400004863739,6276.771484375
"264",10025,28,33.1599998474121,583,20.1000003814697,6326,6561,6959,48241,1.82000005245209,NA,0,1996,NA,NA,1.56900000572205,6711.5390625
"265",10025,28,33.3899993896484,599,18.3999996185303,6481,6747,7526,44961,2.29999995231628,0,NA,1997,NA,NA,1.60500001907349,6747
"266",10025,28,35.7099990844727,595,19.1000003814697,6635,6861,8057,48228,3.5,0,NA,1998,NA,NA,1.62999999523163,6755.77001953125
"267",11000,11,25.5,1916,NA,NA,4267,NA,27552,4.30000019073486,NA,NA,1992,111.800003051758,4922,1.40299999713898,4881.3505859375
"268",11000,11,36.5,365,NA,NA,2157,NA,23884,NA,NA,NA,1993,53.0999984741211,5090,1.44500005245209,2395.83740234375
"269",11000,11,28.2999992370605,1948,NA,NA,4521,NA,28751,7.40000009536743,NA,NA,1994,115.300003051758,7579,1.48199999332428,4896.224609375
"270",11000,11,40.6100006103516,393,22.6000003814697,0,3616,0,39931,0,NA,0,1995,NA,NA,1.52400004863739,3808.18896484375
"271",11000,11,42.1199989318848,396,22.8999996185303,0,3733,0,39068,0,NA,0,1996,NA,NA,1.56900000572205,3818.65209960938
"272",11000,11,41.9599990844727,1825,21.7000007629395,5400,6046,6543,41031,8.39999961853027,5,0,1997,NA,NA,1.60500001907349,6046
"273",11000,11,41.1699981689453,388,22,0,4089,0,41283,NA,0,0,1998,NA,NA,1.62999999523163,4026.28540039062
"274",11010,11,79.0999984741211,7433,NA,NA,4317,NA,26853,9.89999961853027,NA,NA,1992,112.800003051758,5908,1.40299999713898,4938.54931640625
"275",11010,11,79.5,7585,NA,NA,4529,NA,33176,22,NA,NA,1993,94.5999984741211,7575,1.44500005245209,5030.48095703125
"276",11010,11,82.1999969482422,7280,NA,NA,5152,NA,30078,17.6000003814697,NA,NA,1994,111.699996948242,9268,1.48199999332428,5579.59521484375
"277",11010,11,80.6699981689453,6229,24,4608,6636,6860,40074,25.1299991607666,NA,0,1995,NA,NA,1.52400004863739,6988.70068359375
"278",11010,11,83.620002746582,5995,22.3999996185303,4870,6347,6766,38097,10.9399995803833,NA,0,1996,NA,NA,1.56900000572205,6492.62890625
"279",11010,11,84.4499969482422,6030,23,5132,7110,7598,39143,16.2000007629395,0,NA,1997,NA,NA,1.60500001907349,7110
"280",11010,11,81.879997253418,5810,21.7999992370605,5389,8071,8886,40157,10.8999996185303,0,194,1998,NA,NA,1.62999999523163,7947.2119140625
"281",11020,11,8.10000038146973,2488,NA,NA,4363,NA,36605,1.5,NA,NA,1992,91,6167,1.40299999713898,4991.17236328125
"282",11020,11,7.80000019073486,2549,NA,NA,4677,NA,41451,5,NA,NA,1993,84.5999984741211,7637,1.44500005245209,5194.8681640625
"283",11020,11,7.40000009536743,2599,NA,NA,5125,NA,39314,2.90000009536743,NA,NA,1994,91.5,10524,1.48199999332428,5550.3544921875
"284",11020,11,7.03999996185303,2684,19.6000003814697,5541,5782,6049,44816,1.83000004291534,NA,0,1995,NA,NA,1.52400004863739,6089.31103515625
"285",11020,11,7.32999992370605,2656,19.2999992370605,5694,5864,6333,44056,2.70000004768372,NA,0,1996,NA,NA,1.56900000572205,5998.546875
"286",11020,11,7.84000015258789,2676,19.7000007629395,5849,6152,6515,45943,2.5,0,NA,1997,NA,NA,1.60500001907349,6152
"287",11020,11,8.15999984741211,2780,20.1000003814697,6003,6096,6767,46354,3,0,NA,1998,NA,NA,1.62999999523163,6002.5029296875
"288",11030,11,9.89999961853027,2844,NA,NA,3592,NA,27741,1.29999995231628,NA,NA,1992,96.8000030517578,4703,1.40299999713898,4109.166015625
"289",11030,11,9.69999980926514,2933,NA,NA,3561,NA,29280,8.39999961853027,NA,NA,1993,89.6999969482422,5446,1.44500005245209,3955.29736328125
"290",11030,11,11.5,2939,NA,NA,3855,NA,30065,5.69999980926514,NA,NA,1994,91.8000030517578,7638,1.48199999332428,4174.94921875
"291",11030,11,11.1999998092651,2925,23.8999996185303,4437,4381,4932,41262,3.38000011444092,NA,0,1995,NA,NA,1.52400004863739,4613.84814453125
"292",11030,11,11.2700004577637,3009,24.2999992370605,4717,4689,5194,41907,8.07999992370605,NA,0,1996,NA,NA,1.56900000572205,4796.5869140625
"293",11030,11,11.3999996185303,3008,24,4999,5088,5531,43784,9.60000038146973,0,NA,1997,NA,NA,1.60500001907349,5088
"294",11030,11,11.789999961853,2974,23.5,5278,5342,6004,45048,4.69999980926514,0,NA,1998,NA,NA,1.62999999523163,5260.0673828125
"295",11033,11,15.6999998092651,1368,NA,NA,4405,NA,27106,1,NA,NA,1992,118.099998474121,5121,1.40299999713898,5039.2197265625
"296",11033,11,16.2000007629395,1336,NA,NA,4897,NA,32153,0,NA,NA,1993,110.5,6465,1.44500005245209,5439.22802734375
"297",11033,11,17.3999996185303,1298,NA,NA,5562,NA,30266,1.70000004768372,NA,NA,1994,124.599998474121,8513,1.48199999332428,6023.62353515625
"298",11033,11,21.9799995422363,1331,17,5821,6226,6512,40614,0.75,NA,0,1995,NA,NA,1.52400004863739,6556.9091796875
"299",11033,11,24.3899993896484,1336,17,5974,6058,6590,38348,4.61999988555908,NA,0,1996,NA,NA,1.56900000572205,6196.998046875
"300",11033,11,25.6900005340576,1302,18.2000007629395,6129,6169,7344,42982,2.70000004768372,0,NA,1997,NA,NA,1.60500001907349,6169
"301",11033,11,25.3799991607666,1323,19,6283,6113,7295,41110,10.6000003814697,61,NA,1998,NA,NA,1.62999999523163,6019.2421875
"302",11160,11,18.2000007629395,577,NA,NA,3757,NA,27985,2.90000009536743,NA,NA,1992,98.8000030517578,4324,1.40299999713898,4297.92236328125
"303",11160,11,23.6000003814697,602,NA,NA,3610,NA,25688,8,NA,NA,1993,104,4105,1.44500005245209,4009.72314453125
"304",11160,11,18.2000007629395,577,NA,NA,4405,NA,25381,10.1999998092651,NA,NA,1994,123.699996948242,6382,1.48199999332428,4770.59716796875
"305",11160,11,21.7600002288818,540,17.8999996185303,4793,5234,5696,29824,4.78999996185303,NA,0,1995,NA,NA,1.52400004863739,5512.18505859375
"306",11160,11,20.2099990844727,501,16,5035,5446,6076,31494,7.48000001907349,NA,0,1996,NA,NA,1.56900000572205,5570.9560546875
"307",11160,11,26.2199993133545,512,16.1000003814697,5275,5954,6468,32983,10.8000001907349,0,NA,1997,NA,NA,1.60500001907349,5954
"308",11160,11,24.3999996185303,456,15.8000001907349,5462,5974,6654,34524,14.1999998092651,13,NA,1998,NA,NA,1.62999999523163,5882.3740234375
"309",11200,11,23.3999996185303,724,NA,NA,5300,NA,30824,2,NA,NA,1992,126.300003051758,5799,1.40299999713898,6063.0791015625
"310",11200,11,24.7000007629395,672,NA,NA,5680,NA,31681,4.5,NA,NA,1993,131.899993896484,6287,1.44500005245209,6308.92724609375
"311",11200,11,25.7000007629395,645,NA,NA,6416,NA,29388,2.90000009536743,NA,NA,1994,151.300003051758,8207,1.48199999332428,6948.501953125
"312",11200,11,27.6499996185303,655,16.7999992370605,8527,7134,9142,39647,4.69000005722046,NA,0,1995,NA,NA,1.52400004863739,7513.1689453125
"313",11200,11,30.8899993896484,638,17.5,8680,7047,7901,40352,4.63000011444092,NA,0,1996,NA,NA,1.56900000572205,7208.6904296875
"314",11200,11,35.7700004577637,645,17.7999992370605,8835,7586,7702,43651,3.29999995231628,5,NA,1997,NA,NA,1.60500001907349,7586
"315",11200,11,34.8899993896484,612,16,8989,8789,8780,45208,2.09999990463257,36,NA,1998,NA,NA,1.62999999523163,8654.19921875
"316",11210,11,23.2000007629395,1720,NA,NA,3565,NA,27183,5.30000019073486,NA,NA,1992,96.5,5130,1.40299999713898,4078.27880859375
"317",11210,11,21.6000003814697,1750,NA,NA,3822,NA,30753,6.19999980926514,NA,NA,1993,91.5,5831,1.44500005245209,4245.197265625
"318",11210,11,21.7000007629395,1732,NA,NA,3981,NA,12719,6,NA,NA,1994,220.800003051758,3449,1.48199999332428,4311.40673828125
"319",11210,11,22.75,1629,21.6000003814697,4456,4669,5293,36950,12.7299995422363,NA,0,1995,NA,NA,1.52400004863739,4917.1552734375
"320",11210,11,25.4799995422363,1621,16.3999996185303,4734,4938,6122,29249,4.42999982833862,NA,0,1996,NA,NA,1.56900000572205,5051.30029296875
"321",11210,11,22.9099998474121,1676,21.2000007629395,5014,5215,6052,37715,3.5,0,NA,1997,NA,NA,1.60500001907349,5215
"322",11210,11,24.4400005340576,1722,20.7000007629395,5290,5251,6312,37652,4.40000009536743,215,NA,1998,NA,NA,1.62999999523163,5170.46337890625
"323",11240,11,38.2000007629395,1875,NA,NA,4058,NA,27826,2.59999990463257,NA,NA,1992,104.5,5550,1.40299999713898,4642.25927734375
"324",11240,11,42.4000015258789,1789,NA,NA,4377,NA,27624,4,NA,NA,1993,112.699996948242,5998,1.44500005245209,4861.650390625
"325",11240,11,40.4000015258789,1744,NA,NA,4826,NA,27313,4.80000019073486,NA,NA,1994,119,7851,1.48199999332428,5226.53857421875
"326",11240,11,45,1623,23,4588,5673,6239,36892,1.46000003814697,NA,0,1995,NA,NA,1.52400004863739,5974.517578125
"327",11240,11,48.1500015258789,1702,23.5,4852,5760,6542,37668,9.42000007629395,NA,0,1996,NA,NA,1.56900000572205,5892.16064453125
"328",11240,11,45.2400016784668,1738,23.3999996185303,5117,5793,6281,40229,8.10000038146973,0,NA,1997,NA,NA,1.60500001907349,5793
"329",11240,11,48.4099998474121,1759,23.1000003814697,5377,5944,6664,40448,7.40000009536743,31,NA,1998,NA,NA,1.62999999523163,5852.83447265625
"330",11250,11,56.0999984741211,700,NA,NA,6055,NA,26730,5.59999990463257,NA,NA,1992,163.399993896484,5880,1.40299999713898,6926.78173828125
"331",11250,11,54,702,NA,NA,6057,NA,34291,18,NA,NA,1993,131.399993896484,7245,1.44500005245209,6727.6708984375
"332",11250,11,53.4000015258789,830,NA,NA,5115,NA,30007,3.20000004768372,NA,NA,1994,118.800003051758,8398,1.48199999332428,5539.5244140625
"333",11250,11,51.8400001525879,880,23.2000007629395,4410,4852,5865,37694,7.38000011444092,NA,0,1995,NA,NA,1.52400004863739,5109.8818359375
"334",11250,11,53.4799995422363,872,19.7999992370605,5153,5664,6587,34119,13.6499996185303,NA,0,1996,NA,NA,1.56900000572205,5793.9580078125
"335",11250,11,54.2999992370605,918,20.1000003814697,5308,5588,6517,34932,21.1000003814697,0,NA,1997,NA,NA,1.60500001907349,5588
"336",11250,11,53.6399993896484,893,17.1000003814697,5462,6018,6899,33302,12.1000003814697,0,NA,1998,NA,NA,1.62999999523163,5925.69921875
"337",11300,11,32.2999992370605,4669,NA,NA,4147,NA,28075,3.29999995231628,NA,NA,1992,109.099998474121,6258,1.40299999713898,4744.0732421875
"338",11300,11,34.5,4572,NA,NA,4552,NA,30751,3.70000004768372,NA,NA,1993,108,6887,1.44500005245209,5056.02734375
"339",11300,11,36.5999984741211,4455,NA,NA,4828,NA,31711,7.30000019073486,NA,NA,1994,105.699996948242,9848,1.48199999332428,5228.70458984375
"340",11300,11,40.8300018310547,4122,23.5,4796,5524,5905,39802,7.84000015258789,NA,0,1995,NA,NA,1.52400004863739,5817.59814453125
"341",11300,11,39.8899993896484,4097,23.8999996185303,5038,5838,6281,40869,11.7299995422363,NA,0,1996,NA,NA,1.56900000572205,5971.9501953125
"342",11300,11,36.8699989318848,4142,24,5279,5813,6364,41851,9.89999961853027,0,NA,1997,NA,NA,1.60500001907349,5813
"343",11300,11,36.560001373291,4172,23.3999996185303,5462,5995,6683,41798,9.30000019073486,48,NA,1998,NA,NA,1.62999999523163,5903.05224609375
"344",11310,11,28.7999992370605,1995,NA,NA,3552,NA,24778,1.10000002384186,NA,NA,1992,105.599998474121,4580,1.40299999713898,4063.40698242188
"345",11310,11,30.6000003814697,1969,NA,NA,3710,NA,27572,14.5,NA,NA,1993,101.900001525879,5112,1.44500005245209,4120.7958984375
"346",11310,11,39,1898,NA,NA,4087,NA,31186,6.30000019073486,NA,NA,1994,95.1999969482422,8342,1.48199999332428,4426.20458984375
"347",11310,11,29.4200000762939,1741,21.3999996185303,4514,5197,5470,39949,12.4700002670288,NA,0,1995,NA,NA,1.52400004863739,5473.21826171875
"348",11310,11,30.8099994659424,1767,22.7999992370605,4786,5215,5644,43584,5.55999994277954,NA,0,1996,NA,NA,1.56900000572205,5334.65576171875
"349",11310,11,33.5,1826,22.5,5060,5210,5514,44799,4.40000009536743,0,NA,1997,NA,NA,1.60500001907349,5210
"350",11310,11,31.4099998474121,1816,22.7999992370605,5328,5535,6146,47239,6.40000009536743,63,NA,1998,NA,NA,1.62999999523163,5450.107421875
