"","distid","intid","year","drop","grad","math4","math7"
"404",13000,13,1996,5.98999977111816,77.5999984741211,57.4000015258789,52.0999984741211
"405",13000,13,1997,NA,NA,52,47
"406",13000,13,1998,NA,NA,71,57
"407",13010,13,1992,7.19999980926514,72.9000015258789,30.7000007629395,21.3999996185303
"408",13010,13,1993,7.19999980926514,72.5,32.5,25.3999996185303
"409",13010,13,1994,8.60000038146973,68.5,27.6000003814697,23.2999992370605
"410",13010,13,1995,13.1499996185303,58,54.0999984741211,33.5999984741211
"411",13010,13,1996,10.710000038147,62.2999992370605,39.5999984741211,30.5
"412",13010,13,1997,6.90000009536743,75.1999969482422,38,29
"413",13010,13,1998,5.19999980926514,81.5999984741211,68,47
"414",13020,13,1992,6.80000019073486,73.5999984741211,20.5,20.5
"415",13020,13,1993,7.5,72.5999984741211,29.6000003814697,21.8999996185303
"416",13020,13,1994,18.8999996185303,42.0999984741211,21.7999992370605,20.6000003814697
"417",13020,13,1995,7.90000009536743,70.5999984741211,44.4000015258789,27.7000007629395
"418",13020,13,1996,7.34999990463257,76.8000030517578,44.9000015258789,41.2999992370605
"419",13020,13,1997,7.59999990463257,69.9000015258789,41,32
"420",13020,13,1998,7.59999990463257,72.3000030517578,60,43
"421",13050,13,1992,1.60000002384186,94.1999969482422,43.9000015258789,45.2000007629395
"422",13050,13,1993,5.09999990463257,82.3000030517578,54.9000015258789,27.1000003814697
"423",13050,13,1994,4.30000019073486,82.8000030517578,36.4000015258789,71
"424",13050,13,1995,3.13000011444092,90.1999969482422,59.2000007629395,50
"425",13050,13,1996,3.92000007629395,88.0999984741211,62.5,53.2000007629395
"426",13050,13,1997,4.90000009536743,80.4000015258789,38,37
"427",13050,13,1998,5.19999980926514,82.8000030517578,66,64
"428",13070,13,1992,6.30000019073486,76.3000030517578,36.7000007629395,40.9000015258789
"429",13070,13,1993,5.30000019073486,80.5999984741211,48.9000015258789,36.2999992370605
"430",13070,13,1994,5.69999980926514,78.9000015258789,51.5999984741211,43.0999984741211
"431",13070,13,1995,2.83999991416931,88.6999969482422,77.3000030517578,48
"432",13070,13,1996,3.25999999046326,87.8000030517578,72.6999969482422,68.6999969482422
"433",13070,13,1997,4,84.9000015258789,66,57
"434",13070,13,1998,3.29999995231628,86.3000030517578,87,78
"435",13080,13,1992,1.5,94,26.7999992370605,27
"436",13080,13,1993,5.59999990463257,80.4000015258789,55.5999984741211,38.2000007629395
"437",13080,13,1994,6.30000019073486,78.1999969482422,39.7000007629395,27.7000007629395
"438",13080,13,1995,2.30999994277954,92.9000015258789,77.4000015258789,49.4000015258789
"439",13080,13,1996,-1.21000003814697,105.400001525879,91.5,68.3000030517578
"440",13080,13,1997,6,77.8000030517578,64,52
"441",13080,13,1998,8.19999980926514,71.5999984741211,84,57
"442",13090,13,1992,6.69999980926514,74.6999969482422,39.5999984741211,47.7999992370605
"443",13090,13,1993,5.09999990463257,81.5,47.5999984741211,24.7000007629395
"444",13090,13,1994,9.5,66.3000030517578,57.7999992370605,47.2999992370605
"445",13090,13,1995,7.65000009536743,73.1999969482422,63.7999992370605,53.0999984741211
"446",13090,13,1996,7.26999998092651,72.1999969482422,66.8000030517578,59.7000007629395
"447",13090,13,1997,5.5,80.5999984741211,62,64
"448",13090,13,1998,8.10000038146973,71.4000015258789,77,68
"449",13095,13,1992,NA,NA,31.7999992370605,42.0999984741211
"450",13095,13,1993,NA,NA,33.2999992370605,50
"451",13095,13,1994,0,NA,35.7000007629395,54.0999984741211
"452",13095,13,1995,0,NA,45.7999992370605,60.9000015258789
"453",13095,13,1996,0,NA,48.0999984741211,65.1999969482422
"454",13095,13,1997,NA,NA,56,58
"455",13095,13,1998,NA,NA,71,53
"456",13110,13,1992,2.20000004768372,91,47.2999992370605,39.7999992370605
"457",13110,13,1993,2.70000004768372,89.1999969482422,54.2000007629395,45.9000015258789
"458",13110,13,1994,5.80000019073486,79.1999969482422,65.6999969482422,48.9000015258789
"459",13110,13,1995,1.28999996185303,92,77.1999969482422,68.4000015258789
"460",13110,13,1996,7.65999984741211,73.5999984741211,72.3000030517578,61
"461",13110,13,1997,7.19999980926514,73.5,56,65
"462",13110,13,1998,1.10000002384186,95.5,73,58
"463",13120,13,1992,3.29999995231628,87.9000015258789,46.0999984741211,36.7000007629395
"464",13120,13,1993,8,72.6999969482422,46.7000007629395,39.7999992370605
"465",13120,13,1994,6.30000019073486,77.5,50.5,46.0999984741211
"466",13120,13,1995,7.01999998092651,74.5,59.7000007629395,61.7999992370605
"467",13120,13,1996,4.17999982833862,84.5999984741211,60.2999992370605,51.5
"468",13120,13,1997,8.80000019073486,69.9000015258789,64,58
"469",13120,13,1998,5.69999980926514,81.5,74,64
"470",13130,13,1992,0.800000011920929,97.5999984741211,23.1000003814697,11.5
"471",13130,13,1993,4,84.6999969482422,41.9000015258789,15.3999996185303
"472",13130,13,1994,2.5,90.3000030517578,71.9000015258789,23.5
"473",13130,13,1995,0,97,86.1999969482422,41.4000015258789
"474",13130,13,1996,4.34999990463257,81.8000030517578,48.4000015258789,37
"475",13130,13,1997,0,100,84,46
"476",13130,13,1998,0.899999976158142,96.4000015258789,83,52
"477",13135,13,1992,11.1999998092651,60.7999992370605,33.5999984741211,24.5
"478",13135,13,1993,9.19999980926514,70.8000030517578,50.5,41.2000007629395
"479",13135,13,1994,9.39999961853027,67.5999984741211,50,30.7999992370605
"480",13135,13,1995,4.96000003814697,81.8000030517578,65,51
"481",13135,13,1996,3.91000008583069,86.9000015258789,51.9000015258789,53.7000007629395
"482",13135,13,1997,9.19999980926514,69.8000030517578,60,33
"483",13135,13,1998,3.40000009536743,87.3000030517578,81,44
"484",14010,14,1992,8.60000038146973,71.6999969482422,25.7999992370605,16.7000007629395
"485",14010,14,1993,13.3999996185303,57.5,47.2999992370605,12.3000001907349
"486",14010,14,1994,5.40000009536743,78.3000030517578,45,31.8999996185303
"487",14010,14,1995,2.60999989509583,90.5999984741211,48.7999992370605,35.5999984741211
"488",14010,14,1996,3.72000002861023,89.0999984741211,71.5999984741211,33.7000007629395
"489",14010,14,1997,1.20000004768372,95.5,65,17
"490",14010,14,1998,1.60000002384186,93.6999969482422,62,26
"491",14020,14,1992,11.5,66.3000030517578,39.5999984741211,26
"492",14020,14,1993,14.6000003814697,51.2999992370605,41.2000007629395,29.3999996185303
"493",14020,14,1994,16.7000007629395,47.0999984741211,48.7999992370605,35.0999984741211
"494",14020,14,1995,9.30000019073486,63.5,61.9000015258789,44
"495",14020,14,1996,15.5200004577637,50.0999984741211,65,43.7000007629395
"496",14020,14,1997,9.30000019073486,65.0999984741211,67,36
"497",14020,14,1998,9.60000038146973,66.1999969482422,86,63
"498",14030,14,1992,5.30000019073486,81.3000030517578,27,45.5
"499",14030,14,1993,3.09999990463257,96.4000015258789,33.0999984741211,33.2999992370605
"500",14030,14,1994,3.90000009536743,85.9000015258789,48.2000007629395,47.0999984741211
"501",14030,14,1995,3.66000008583069,87.3000030517578,53.0999984741211,43.0999984741211
"502",14030,14,1996,1.11000001430511,94.8000030517578,59.9000015258789,65.0999984741211
"503",14030,14,1997,4.40000009536743,83.6999969482422,57,64
"504",14030,14,1998,3.90000009536743,85,68,72
"505",14050,14,1992,5.5,80.6999969482422,21.1000003814697,31
"506",14050,14,1993,2.5,90.6999969482422,41,44.9000015258789
"507",14050,14,1994,0.800000011920929,96.4000015258789,34.2999992370605,56.7000007629395
"508",14050,14,1995,3.21000003814697,84.1999969482422,67.9000015258789,64.0999984741211
"509",14050,14,1996,0,NA,62.2999992370605,88.9000015258789
"510",14050,14,1997,3.90000009536743,86.1999969482422,60,81
"511",14050,14,1998,5.30000019073486,81,44,82
"512",15000,15,1992,2.40000009536743,90.6999969482422,37.4000015258789,29.5
"513",15000,15,1993,5.5,80.3000030517578,43.5,42.7000007629395
"514",15000,15,1994,0,NA,48.5,43.7000007629395
"515",15000,15,1995,2.00999999046326,92.3000030517578,58.4000015258789,56.7000007629395
"516",15000,15,1996,0,NA,65.5999984741211,65.1999969482422
"517",15000,15,1997,2.70000004768372,89,64,64
"518",15000,15,1998,NA,NA,79,74
"519",15010,15,1992,0,100,66.6999969482422,40
"520",15010,15,1993,0,100,33.2999992370605,50
"521",15010,15,1994,0,100,75,50
"522",15010,15,1995,5,85.6999969482422,45.5,60
"523",15010,15,1996,0,100,85.6999969482422,50
"524",15010,15,1997,0,100,80,50
"525",15010,15,1998,0,100,89,80
"526",15020,15,1992,2.5,90,33,34.5
"527",15020,15,1993,2.20000004768372,91.3000030517578,49.5,25
"528",15020,15,1994,2.59999990463257,88,60.2000007629395,47.2000007629395
"529",15020,15,1995,2.27999997138977,92.5999984741211,73.1999969482422,51.4000015258789
"530",15020,15,1996,2.30999994277954,90.9000015258789,81.5999984741211,62
"531",15020,15,1997,2.29999995231628,90.5999984741211,74,57
"532",15020,15,1998,1.10000002384186,95.0999984741211,76,75
"533",15030,15,1992,3.70000004768372,88,40.9000015258789,13
"534",15030,15,1993,6.09999990463257,75.0999984741211,18.5,54.2000007629395
"535",15030,15,1994,0,100,28.6000003814697,20.7000007629395
"536",15030,15,1995,1.32000005245209,95.5,39.0999984741211,57.0999984741211
"537",15030,15,1996,3.60999989509583,85.9000015258789,30.7999992370605,31.7999992370605
"538",15030,15,1997,0,100,39,52
"539",15030,15,1998,2.40000009536743,91.4000015258789,50,71
"540",15050,15,1992,0,NA,33.2999992370605,51
"541",15050,15,1993,0,NA,40.2000007629395,51.9000015258789
"542",15050,15,1994,1,96.5999984741211,51,53
"543",15050,15,1995,1.14999997615814,95.1999969482422,61.0999984741211,67.3000030517578
"544",15050,15,1996,4.3600001335144,83.5999984741211,71.0999984741211,60.7999992370605
"545",15050,15,1997,1.39999997615814,94.0999984741211,49,54
"546",15050,15,1998,2.90000009536743,88.3000030517578,76,60
"547",15060,15,1992,-3.70000004768372,114.900001525879,26.8999996185303,31.8999996185303
"548",15060,15,1993,9.89999961853027,66.5,35.5999984741211,20.8999996185303
"549",15060,15,1994,1.29999995231628,94.6999969482422,36.4000015258789,38.5
"550",15060,15,1995,4.46999979019165,83.0999984741211,46.4000015258789,52.5999984741211
"551",15060,15,1996,6.80999994277954,72.8000030517578,43.7999992370605,57.4000015258789
"552",15060,15,1997,7.59999990463257,70.6999969482422,62,69
"553",15060,15,1998,4,83.5999984741211,87,61
"554",16015,16,1992,3.5,85.9000015258789,23.2999992370605,35.2999992370605
"555",16015,16,1993,3.90000009536743,85.3000030517578,31.7999992370605,32.7999992370605
"556",16015,16,1994,6,78.5999984741211,37.9000015258789,42.5
"557",16015,16,1995,8.47000026702881,70.4000015258789,49.4000015258789,47.0999984741211
"558",16015,16,1996,1,96.4000015258789,61.2000007629395,56.4000015258789
"559",16015,16,1997,1.39999997615814,94.3000030517578,56,59
"560",16015,16,1998,1.79999995231628,92.9000015258789,70,56
"561",16050,16,1992,0,100,26.6000003814697,26.3999996185303
"562",16050,16,1993,0,100,52.4000015258789,30.6000003814697
"563",16050,16,1994,0.899999976158142,95.6999969482422,36.0999984741211,40.5999984741211
"564",16050,16,1995,-2.17000007629395,103.300003051758,36,33.2999992370605
"565",16050,16,1996,1.11000001430511,94.5,60,51.7000007629395
"566",16050,16,1997,2.09999990463257,90.8000030517578,41,45
"567",16050,16,1998,1.60000002384186,93.1999969482422,78,57
"568",16070,16,1992,12.5,60.7999992370605,12,35
"569",16070,16,1993,5.19999980926514,82.4000015258789,33.2999992370605,29.3999996185303
"570",16070,16,1994,4.59999990463257,81.8000030517578,35,57.0999984741211
"571",16070,16,1995,17.1100006103516,49.2999992370605,52.5999984741211,50
"572",16070,16,1996,0,92.5999984741211,42.0999984741211,52.5999984741211
"573",16070,16,1997,5.90000009536743,77.1999969482422,87,71
"574",16070,16,1998,2.59999990463257,90.4000015258789,50,76
"575",16100,16,1992,19.5,45.7999992370605,20.5,46.7000007629395
"576",16100,16,1993,14.5,53.4000015258789,26.8999996185303,33.2999992370605
"577",16100,16,1994,11.3000001907349,63.2000007629395,38.2000007629395,51.5
"578",16100,16,1995,22.4699993133545,36.5,71.4000015258789,60
"579",16100,16,1996,9.09000015258789,55.5,54.7999992370605,40.7000007629395
"580",16100,16,1997,7.80000019073486,68.6999969482422,68,75
"581",16100,16,1998,8.10000038146973,74.1999969482422,100,100
"582",17000,17,1992,4.5,82.9000015258789,35.2000007629395,38
"583",17000,17,1993,NA,NA,43.7000007629395,38.5999984741211
"584",17000,17,1994,0,NA,43.9000015258789,50.7999992370605
"585",17000,17,1995,3.66000008583069,86.4000015258789,50.7999992370605,41.2999992370605
"586",17000,17,1996,0,NA,48,51.0999984741211
"587",17000,17,1997,3.90000009536743,84.9000015258789,48,41
"588",17000,17,1998,4.30000019073486,84.0999984741211,67,59
"589",17010,17,1992,8.10000038146973,71.0999984741211,28.2000007629395,25
"590",17010,17,1993,6.69999980926514,76.1999969482422,31.1000003814697,27.2999992370605
"591",17010,17,1994,5.69999980926514,77.4000015258789,28.7999992370605,30.7000007629395
"592",17010,17,1995,3.85999989509583,85.5999984741211,51,38
"593",17010,17,1996,3.99000000953674,85.3000030517578,49.2000007629395,45.2999992370605
"594",17010,17,1997,3.70000004768372,85.3000030517578,56,35
"595",17010,17,1998,3.70000004768372,86.9000015258789,61,62
"596",17050,17,1992,3.90000009536743,83.5999984741211,50,29.2000007629395
"597",17050,17,1993,2,92.5999984741211,33.2999992370605,37
"598",17050,17,1994,0,100,52,70
"599",17050,17,1995,0,100,75,50
"600",17050,17,1996,-2.01999998092651,105.099998474121,71.4000015258789,47.4000015258789
"601",17050,17,1997,2.79999995231628,88.5999984741211,44,63
"602",17050,17,1998,3,87.3000030517578,88,41
"603",17090,17,1992,0,100,34.5,23.5
"604",17090,17,1993,0,100,55.2000007629395,27.5
"605",17090,17,1994,3.70000004768372,84,28.8999996185303,28.2000007629395
"606",17090,17,1995,1.45000004768372,93.6999969482422,40.7000007629395,44.7999992370605
"607",17090,17,1996,0,97,43.5,67.9000015258789
"608",17090,17,1997,5.30000019073486,78.8000030517578,55,64
"609",17090,17,1998,1.39999997615814,94.1999969482422,79,67
"610",17110,17,1992,-1.79999995231628,108,21.3999996185303,31.6000003814697
"611",17110,17,1993,5.30000019073486,82.5,25.3999996185303,29.1000003814697
"612",17110,17,1994,6.5,77,42.9000015258789,39.4000015258789
"613",17110,17,1995,2.01999998092651,93.3000030517578,52.2999992370605,41.5999984741211
"614",17110,17,1996,0,NA,41.7000007629395,49.0999984741211
"615",17110,17,1997,4.69999980926514,82.3000030517578,30,38
"616",17110,17,1998,3.09999990463257,87.5999984741211,62,67
"617",17140,17,1992,4.19999980926514,83.8000030517578,32.4000015258789,22.2000007629395
"618",17140,17,1993,10.5,63.4000015258789,52.5,29.1000003814697
"619",17140,17,1994,3.29999995231628,87.5,28.2999992370605,36.5
"620",17140,17,1995,8.61999988555908,66.3000030517578,52.5999984741211,48.7999992370605
"621",17140,17,1996,7.73999977111816,70.8000030517578,41.9000015258789,62
"622",17140,17,1997,4.90000009536743,77.5,41,32
"623",17140,17,1998,5.30000019073486,79.8000030517578,68,52
"624",18010,18,1992,0,100.300003051758,39.7999992370605,33.9000015258789
"625",18010,18,1993,1.10000002384186,95.8000030517578,27.7999992370605,52.9000015258789
"626",18010,18,1994,4.69999980926514,81.8000030517578,43.5999984741211,50.9000015258789
"627",18010,18,1995,3.83999991416931,84.3000030517578,54.2000007629395,59.0999984741211
"628",18010,18,1996,4.75,84.0999984741211,55.7999992370605,37.7999992370605
"629",18010,18,1997,0.899999976158142,96.1999969482422,62,55
"630",18010,18,1998,0.699999988079071,97.0999984741211,69,63
"631",18020,18,1992,4.59999990463257,81.6999969482422,29,34.0999984741211
"632",18020,18,1993,8.60000038146973,70.5,25.2000007629395,43.0999984741211
"633",18020,18,1994,7,74.4000015258789,39.7999992370605,33.2999992370605
"634",18020,18,1995,6.17999982833862,77,42.2999992370605,40.9000015258789
"635",18020,18,1996,3.3199999332428,87.8000030517578,31,43.9000015258789
"636",18020,18,1997,4.69999980926514,81.5,32,34
"637",18020,18,1998,8.39999961853027,72.3000030517578,56,58
"638",18060,18,1992,10.3999996185303,66.3000030517578,17,23.7000007629395
"639",18060,18,1993,10.6000003814697,65.5999984741211,25.2999992370605,32.4000015258789
"640",18060,18,1994,8.39999961853027,75.4000015258789,23.5,21.6000003814697
"641",18060,18,1995,8.15999984741211,73.4000015258789,39.7000007629395,46.2999992370605
"642",18060,18,1996,8.18000030517578,74.5999984741211,54.4000015258789,53.2000007629395
"643",18060,18,1997,12,64.4000015258789,37,42
"644",18060,18,1998,3,88,68,70
"645",19010,19,1992,0,99.4000015258789,53.7999992370605,54.5999984741211
"646",19010,19,1993,3.09999990463257,87.1999969482422,53.5999984741211,60
"647",19010,19,1994,1.89999997615814,92.5999984741211,68.5999984741211,69
"648",19010,19,1995,0.340000003576279,98.8000030517578,76.5999984741211,61.9000015258789
"649",19010,19,1996,-2.47000002861023,112.599998474121,68.1999969482422,62.2000007629395
"650",19010,19,1997,3.70000004768372,85.6999969482422,70,71
"651",19010,19,1998,3,88.8000030517578,78,76
"652",19070,19,1992,0,100,47.0999984741211,46.7000007629395
"653",19070,19,1993,0.5,97.6999969482422,45.7999992370605,46.7000007629395
"654",19070,19,1994,0.5,97.5999984741211,50,57.5999984741211
"655",19070,19,1995,1.03999996185303,95.8000030517578,37.5,76.5
"656",19070,19,1996,0,100,75,76.5
"657",19070,19,1997,0.5,97.5999984741211,61,85
"658",19070,19,1998,0,100,86,90
"659",19100,19,1992,4,84.9000015258789,31.5,29.6000003814697
"660",19100,19,1993,4,83.9000015258789,52.2000007629395,37.9000015258789
"661",19100,19,1994,0.800000011920929,96.4000015258789,34.5999984741211,50
"662",19100,19,1995,2.5699999332428,89.6999969482422,71.0999984741211,66.6999969482422
"663",19100,19,1996,3.0699999332428,87.9000015258789,54,61.5
"664",19100,19,1997,9.80000019073486,67.9000015258789,67,43
"665",19100,19,1998,5.30000019073486,80.1999969482422,75,51
"666",19120,19,1992,4.40000009536743,83.5,48.2000007629395,35.4000015258789
"667",19120,19,1993,1.89999997615814,93.8000030517578,46.5999984741211,44
"668",19120,19,1994,6.80000019073486,75.8000030517578,39.7000007629395,36.5999984741211
"669",19120,19,1995,1.16999995708466,95.3000030517578,69.1999969482422,40
"670",19120,19,1996,6.23999977111816,77.8000030517578,70.1999969482422,44.5
"671",19120,19,1997,1.70000004768372,93.4000015258789,76,35
"672",19120,19,1998,1.79999995231628,92.6999969482422,82,64
"673",19125,19,1992,0.300000011920929,98.8000030517578,33.2999992370605,34
"674",19125,19,1993,0,100,33.2999992370605,45.5
"675",19125,19,1994,0.699999988079071,97.3000030517578,26.2999992370605,48.0999984741211
"676",19125,19,1995,0.340000003576279,98.5999984741211,71.4000015258789,57.0999984741211
"677",19125,19,1996,1.67999994754791,93.4000015258789,76.5,82.1999969482422
